순번,단지명,주소,공급유형,공급면적,세대수,건축사용승인일자,제품대체일자,매입년도
9265,매입다가구(경기수원시),경기도 수원시 권선구 세지로42번길 15-17(세류동),기존주택매입임대,227.67,9,2019-10-29,,2019
9266,매입다가구(경기수원시),경기도 수원시 권선구 세지로4번길 25-11(세류동 피카소힐),기존주택매입임대,553.38,12,2019-08-28,,2019
9267,매입다가구(경기수원시),경기도 수원시 권선구 세지로82번길 7-6,기존주택매입임대,580.83,6,1990-11-06,2006-06-20,2005
9268,매입다가구(경기수원시),경기도 수원시 권선구 세화로151번길 84,기존주택매입임대,325.66,6,1995-05-01,2006-06-20,2005
9269,매입다가구(경기수원시),경기도 수원시 권선구 수인로135번길 61(서둔동),기존주택매입임대,269.97,7,2019-11-13,,2019
9270,매입다가구(경기수원시),경기도 수원시 권선구 수인로196번길 8,기존주택매입임대,468.305,11,2001-11-09,2008-09-29,2008
9271,매입다가구(경기수원시),경기도 수원시 권선구 여기산로16번길 8-3(서둔동),기존주택매입임대,279.4,8,2019-10-22,,2020
9272,매입다가구(경기수원시),경기도 수원시 권선구 여기산로24번길 11,기존주택매입임대,595.7,7,1998-05-01,2007-06-29,2006
9273,매입다가구(경기수원시),경기도 수원시 권선구 여기산로24번길 6,기존주택매입임대,408.37,7,2004-07-31,2006-06-20,2005
9274,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,326.456,1,2016-12-28,,2019
9275,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,84.9852,1,2016-12-28,,2019
9276,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,59.9433,1,2016-12-28,,2019
9277,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,84.9208,1,2016-12-28,,2019
9278,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,59.9433,1,2016-12-28,,2019
9279,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,84.9208,1,2016-12-28,,2019
9280,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,59.9433,1,2016-12-28,,2019
9281,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,84.9208,1,2016-12-28,,2019
9282,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,59.9433,1,2016-12-28,,2019
9283,매입다가구(경기수원시),경기도 수원시 권선구 온정로9번길 36(오목천동 서희스타힐스아파트),기존주택매입임대,59.9433,1,2016-12-28,,2019
9284,매입다가구(경기수원시),경기도 수원시 권선구 입북로 50(입북동 서수원 자이아파트),기존주택매입임대,59.9433,1,2009-02-26,,2019
9285,매입다가구(경기수원시),경기도 수원시 권선구 입북로 50(입북동 서수원 자이아파트),기존주택매입임대,84.8086,1,2009-02-26,,2019
9286,매입다가구(경기수원시),경기도 수원시 권선구 입북로 50(입북동 서수원 자이아파트),기존주택매입임대,84.8086,1,2009-02-26,,2019
9287,매입다가구(경기수원시),경기도 수원시 권선구 입북로 50(입북동 서수원 자이아파트),기존주택매입임대,84.8086,1,2009-02-26,,2019
9288,매입다가구(경기수원시),경기도 수원시 권선구 입북로77번길 62(입북동 서수원 레이크 푸르지오 1단지),기존주택매입임대,84.8086,1,2014-02-04,,2019
9289,매입다가구(경기수원시),경기도 수원시 권선구 정조로536번길 23-21,기존주택매입임대,59.967,9,1997-07-08,2008-11-28,2008
9290,매입다가구(경기수원시),경기도 수원시 권선구 정조로544번길 13-15,기존주택매입임대,442.3,5,1996-10-10,2009-06-12,2009
9291,매입다가구(경기수원시),경기도 수원시 권선구 정조로588번길 34,기존주택매입임대,283.36,13,1997-05-27,2007-06-29,2006
9292,매입다가구(경기수원시),경기도 수원시 권선구 탑동로11번길 58-1(탑동),기존주택매입임대,514.44,9,2019-07-19,,2019
9293,매입다가구(경기수원시),경기도 수원시 권선구 탑동로57번길,기존주택매입임대,540.1,5,2003-07-16,2008-07-14,2008
9294,매입다가구(경기수원시),경기도 수원시 권선구 탑동로57번길,기존주택매입임대,207.925,5,2002-07-09,2007-12-24,2007
9295,매입다가구(경기수원시),경기도 수원시 권선구 호매실로 103(호매실동 능실마을21단지),기존주택매입임대,210.3,1,2018-04-05,,2019
9296,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.98,1,2014-08-11,,2019
9297,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.77,1,2014-08-11,,2019
9298,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.77,1,2014-08-11,,2019
9299,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.77,1,2014-08-11,,2019
9300,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.77,1,2014-08-11,,2019
9301,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.65,1,2014-08-11,,2019
9302,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.77,1,2014-08-11,,2019
9303,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.9,1,2014-08-11,,2019
9304,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.9,1,2014-08-11,,2019
9305,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.9,1,2014-08-11,,2019
9306,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.9,1,2014-08-11,,2019
9307,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.9,1,2014-08-11,,2019
9308,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.9,1,2014-08-11,,2019
9309,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.9,1,2014-08-11,,2019
9310,매입다가구(경기수원시),경기도 수원시 권선구 호매실로166번길 63(호매실동 호매실스위첸 능실마을19단지),기존주택매입임대,59.84,1,2014-08-11,,2019
