단지코드,단지명,주소,상세주소,준공일자,매입일자,공급유형,형명,공급면적,세대수,구분
D00456,광주광역시 서구 내방동 309-2(더블유빌),광주광역시 서구 화운로193번길 22,,,2013-03-22,신축다세대매입임대,51,51.6254,4,건설(매입)
D00456,광주광역시 서구 내방동 309-2(더블유빌),광주광역시 서구 화운로193번길 22,,,2013-03-22,신축다세대매입임대,56,56.7421,9,건설(매입)
D00456,광주광역시 서구 내방동 309-2(더블유빌),광주광역시 서구 화운로193번길 22,,,2013-03-22,신축다세대매입임대,59,59.6001,12,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,51,51.85,1,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,53A,53.27,4,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,53B,53.3,1,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,53C,53.56,1,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,54A,54.86,1,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,54B,54.86,2,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,56A,56.28,12,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,56B,56.3,3,건설(매입)
D00457,광주광역시 북구 용두동 1054(나래빌라),광주광역시 북구 하서로466번길 36,,,2013-03-20,신축다세대매입임대,56C,56.57,3,건설(매입)
D00458,광주광역시 북구 양산동 879(삼정빌라),광주광역시 북구 양산택지로37번길 8,,,2013-03-15,신축다세대매입임대,56,56.08,2,건설(매입)
D00458,광주광역시 북구 양산동 879(삼정빌라),광주광역시 북구 양산택지로37번길 8,,,2013-03-15,신축다세대매입임대,59A,59.52,1,건설(매입)
D00458,광주광역시 북구 양산동 879(삼정빌라),광주광역시 북구 양산택지로37번길 8,,,2013-03-15,신축다세대매입임대,59B,59.52,5,건설(매입)
D00459,동산이너빌A,"전북특별자치도 익산시 평동로25길 5(동산동,동산이너빌, A동)",동산이너빌 A동,2013-03-25,2013-08-31,공공분양,59A,59.1576,1,건설(매입)
D00459,동산이너빌A,"전북특별자치도 익산시 평동로25길 5(동산동,동산이너빌, A동)",동산이너빌 A동,2013-03-25,2013-08-31,신축다세대매입임대,55,55.1861,4,건설(매입)
D00459,동산이너빌A,"전북특별자치도 익산시 평동로25길 5(동산동,동산이너빌, A동)",동산이너빌 A동,2013-03-25,2013-08-31,신축다세대매입임대,59A,59.1576,7,건설(매입)
D00459,동산이너빌A,"전북특별자치도 익산시 평동로25길 5(동산동,동산이너빌, A동)",동산이너빌 A동,2013-03-25,2013-08-31,신축다세대매입임대,59B,59.1576,16,건설(매입)
D00460,동산이너빌B,"전북특별자치도 익산시 서동로24길 34(동산동,동산이너빌, B동)",동산이너빌 B동,2013-03-25,2013-08-31,공공분양,49,49.662,2,건설(매입)
D00460,동산이너빌B,"전북특별자치도 익산시 서동로24길 34(동산동,동산이너빌, B동)",동산이너빌 B동,2013-03-25,2013-08-31,신축다세대매입임대,49,49.662,18,건설(매입)
D00460,동산이너빌B,"전북특별자치도 익산시 서동로24길 34(동산동,동산이너빌, B동)",동산이너빌 B동,2013-03-25,2013-08-31,신축다세대매입임대,59C,59.1576,8,건설(매입)
D00461,동산이너빌C,"전북특별자치도 익산시 서동로24길 35(동산동,동산이너빌, C동)",동산이너빌 C동,2013-04-02,2013-08-31,신축다세대매입임대,52,52.9202,15,건설(매입)
D00461,동산이너빌C,"전북특별자치도 익산시 서동로24길 35(동산동,동산이너빌, C동)",동산이너빌 C동,2013-04-02,2013-08-31,신축다세대매입임대,59D,59.1576,12,건설(매입)
D00462,화북(1) 거로부웅,제주특별자치도 제주시 거로남4길,"19-8(화북이동, 부웅)",2013-05-14,2013-07-15,공공분양,48,48.7795,4,건설(매입)
D00462,화북(1) 거로부웅,제주특별자치도 제주시 거로남4길,"19-8(화북이동, 부웅)",2013-05-14,2013-07-15,공공분양,56B,56.8555,5,건설(매입)
D00462,화북(1) 거로부웅,제주특별자치도 제주시 거로남4길,"19-8(화북이동, 부웅)",2013-05-14,2013-07-15,공공분양,56C,56.9862,7,건설(매입)
D00462,화북(1) 거로부웅,제주특별자치도 제주시 거로남4길,"19-8(화북이동, 부웅)",2013-05-14,2013-07-15,공공임대(10년),56B,56.8555,1,건설(매입)
D00462,화북(1) 거로부웅,제주특별자치도 제주시 거로남4길,"19-8(화북이동, 부웅)",2013-05-14,2013-07-15,신축다세대매입임대,56B,56.8555,2,건설(매입)
D00462,화북(1) 거로부웅,제주특별자치도 제주시 거로남4길,"19-8(화북이동, 부웅)",2013-05-14,2013-07-15,신축다세대매입임대,56C,56.9862,1,건설(매입)
D00463,광주광역시 북구 동림동 293(휴먼빌),광주광역시 북구 유림로160번길 22  (휴먼 빌),,,2013-04-25,공공분양,51A,51.4091,1,건설(매입)
D00463,광주광역시 북구 동림동 293(휴먼빌),광주광역시 북구 유림로160번길 22  (휴먼 빌),,,2013-04-25,신축다세대매입임대,51A,51.4091,9,건설(매입)
D00463,광주광역시 북구 동림동 293(휴먼빌),광주광역시 북구 유림로160번길 22  (휴먼 빌),,,2013-04-25,신축다세대매입임대,51B,51.4091,2,건설(매입)
D00463,광주광역시 북구 동림동 293(휴먼빌),광주광역시 북구 유림로160번길 22  (휴먼 빌),,,2013-04-25,신축다세대매입임대,55,55.5411,6,건설(매입)
D00463,광주광역시 북구 동림동 293(휴먼빌),광주광역시 북구 유림로160번길 22  (휴먼 빌),,,2013-04-25,신축다세대매입임대,59,59.8248,1,건설(매입)
D00463,광주광역시 북구 동림동 293(휴먼빌),광주광역시 북구 유림로160번길 22  (휴먼 빌),,,2013-04-25,신축다세대매입임대,59,59.8783,7,건설(매입)
D00464,광주광역시 북구 양산동 1032(도현세레네티),광주광역시 북구 자라봉로63번길 15-4,,,2013-03-29,신축다세대매입임대,52,52.89,2,건설(매입)
D00464,광주광역시 북구 양산동 1032(도현세레네티),광주광역시 북구 자라봉로63번길 15-4,,,2013-03-29,신축다세대매입임대,53,53.22,2,건설(매입)
D00464,광주광역시 북구 양산동 1032(도현세레네티),광주광역시 북구 자라봉로63번길 15-4,,,2013-03-29,신축다세대매입임대,56,56.49,6,건설(매입)
D00464,광주광역시 북구 양산동 1032(도현세레네티),광주광역시 북구 자라봉로63번길 15-4,,,2013-03-29,신축다세대매입임대,59,59.15,6,건설(매입)
D00465,광주광역시 북구 오치동 930-15(행복빌라),광주광역시 북구 오문로38번길 7-12 (행복빌라),,,2013-04-25,신축다세대매입임대,54A,54.04,3,건설(매입)
D00465,광주광역시 북구 오치동 930-15(행복빌라),광주광역시 북구 오문로38번길 7-12 (행복빌라),,,2013-04-25,신축다세대매입임대,54B,54.79,3,건설(매입)
D00465,광주광역시 북구 오치동 930-15(행복빌라),광주광역시 북구 오문로38번길 7-12 (행복빌라),,,2013-04-25,신축다세대매입임대,59,59.55,3,건설(매입)
D00465,광주광역시 북구 오치동 930-15(행복빌라),광주광역시 북구 오문로38번길 7-12 (행복빌라),,,2013-04-25,신축다세대매입임대,59,59.88,3,건설(매입)
D00466,광주광역시 북구 오치동 984-5(휴먼빌),광주광역시 북구 천지인로115번길 15,,,2013-04-05,공공분양,57,57.2081,1,건설(매입)
D00466,광주광역시 북구 오치동 984-5(휴먼빌),광주광역시 북구 천지인로115번길 15,,,2013-04-05,신축다세대매입임대,56,56.7916,12,건설(매입)
D00466,광주광역시 북구 오치동 984-5(휴먼빌),광주광역시 북구 천지인로115번길 15,,,2013-04-05,신축다세대매입임대,57,57.2081,3,건설(매입)
D00466,광주광역시 북구 오치동 984-5(휴먼빌),광주광역시 북구 천지인로115번길 15,,,2013-04-05,신축다세대매입임대,58,58.0319,3,건설(매입)
D00467,순천예림빌1차,"전라남도 순천시 남제새길 13(남정동,예림)",[순천예림빌1],2013-01-25,2013-04-30,공공분양,56,56.74,8,건설(매입)
D00467,순천예림빌1차,"전라남도 순천시 남제새길 13(남정동,예림)",[순천예림빌1],2013-01-25,2013-04-30,신축다세대매입임대,56,56.74,8,건설(매입)
D00468,순천예림빌2차,"전라남도 순천시 남제새길 9(남정동,예림)",[순천예림빌2],2013-01-29,2013-04-30,공공분양,56,56.74,7,건설(매입)
D00468,순천예림빌2차,"전라남도 순천시 남제새길 9(남정동,예림)",[순천예림빌2],2013-01-29,2013-04-30,신축다세대매입임대,56,56.74,17,건설(매입)
D00469,순천오션빌,"전라남도 순천시 석현길 52(석현동,오션빌)",[순천오션빌],2013-01-30,2013-04-30,신축다세대매입임대,54,54.86,4,건설(매입)
D00469,순천오션빌,"전라남도 순천시 석현길 52(석현동,오션빌)",[순천오션빌],2013-01-30,2013-04-30,신축다세대매입임대,58,58.32,12,건설(매입)
D00470,구서빌1차,부산광역시 금정구 체육공원로19번길,62,2013-07-24,2013-07-01,신축다세대매입임대,51A,51.67,2,건설(매입)
D00470,구서빌1차,부산광역시 금정구 체육공원로19번길,62,2013-07-24,2013-07-01,신축다세대매입임대,51B,51.68,1,건설(매입)
D00470,구서빌1차,부산광역시 금정구 체육공원로19번길,62,2013-07-24,2013-07-01,신축다세대매입임대,56,56.85,4,건설(매입)
D00470,구서빌1차,부산광역시 금정구 체육공원로19번길,62,2013-07-24,2013-07-01,신축다세대매입임대,57A,57.33,1,건설(매입)
D00470,구서빌1차,부산광역시 금정구 체육공원로19번길,62,2013-07-24,2013-07-01,신축다세대매입임대,57B,57.32,2,건설(매입)
D00471,풍경빌 1동,전북특별자치도 전주시 완산구 따박골7길 17-1,풍경빌 A동,2013-02-07,2013-07-03,신축다세대매입임대,46A,46.28,2,건설(매입)
D00471,풍경빌 1동,전북특별자치도 전주시 완산구 따박골7길 17-1,풍경빌 A동,2013-02-07,2013-07-03,신축다세대매입임대,47A,47.08,2,건설(매입)
D00471,풍경빌 1동,전북특별자치도 전주시 완산구 따박골7길 17-1,풍경빌 A동,2013-02-07,2013-07-03,신축다세대매입임대,49A,49.27,2,건설(매입)
D00471,풍경빌 1동,전북특별자치도 전주시 완산구 따박골7길 17-1,풍경빌 A동,2013-02-07,2013-07-03,신축다세대매입임대,56A,56.46,2,건설(매입)
D00471,풍경빌 1동,전북특별자치도 전주시 완산구 따박골7길 17-1,풍경빌 A동,2013-02-07,2013-07-03,신축다세대매입임대,56B,56.25,2,건설(매입)
D00472,풍경빌 2동,전북특별자치도 전주시 완산구 따박골7길 17-2(효자동1가),풍경빌 B동,2013-03-07,2013-07-03,신축다세대매입임대,48A,48.46,2,건설(매입)
D00472,풍경빌 2동,전북특별자치도 전주시 완산구 따박골7길 17-2(효자동1가),풍경빌 B동,2013-03-07,2013-07-03,신축다세대매입임대,49B,49.02,2,건설(매입)
D00472,풍경빌 2동,전북특별자치도 전주시 완산구 따박골7길 17-2(효자동1가),풍경빌 B동,2013-03-07,2013-07-03,신축다세대매입임대,52,52.26,2,건설(매입)
D00472,풍경빌 2동,전북특별자치도 전주시 완산구 따박골7길 17-2(효자동1가),풍경빌 B동,2013-03-07,2013-07-03,신축다세대매입임대,53A,53.69,2,건설(매입)
D00472,풍경빌 2동,전북특별자치도 전주시 완산구 따박골7길 17-2(효자동1가),풍경빌 B동,2013-03-07,2013-07-03,신축다세대매입임대,58A,58.19,2,건설(매입)
D00473,풍경빌 3동,전북특별자치도 전주시 완산구 따박골7길 17,풍경빌 C동,2013-02-07,2013-07-03,공공임대(10년),59A,59.69,1,건설(매입)
D00473,풍경빌 3동,전북특별자치도 전주시 완산구 따박골7길 17,풍경빌 C동,2013-02-07,2013-07-03,신축다세대매입임대,46B,46.09,2,건설(매입)
D00473,풍경빌 3동,전북특별자치도 전주시 완산구 따박골7길 17,풍경빌 C동,2013-02-07,2013-07-03,신축다세대매입임대,46C,46.61,1,건설(매입)
D00473,풍경빌 3동,전북특별자치도 전주시 완산구 따박골7길 17,풍경빌 C동,2013-02-07,2013-07-03,신축다세대매입임대,47B,47.03,1,건설(매입)
D00473,풍경빌 3동,전북특별자치도 전주시 완산구 따박골7길 17,풍경빌 C동,2013-02-07,2013-07-03,신축다세대매입임대,48B,48.91,2,건설(매입)
D00474,광주광역시 남구 월산동 1003-2(월산파크빌),광주광역시 남구 금화로422번길 20,,,2013-05-31,신축다세대매입임대,53,53.9182,2,건설(매입)
D00474,광주광역시 남구 월산동 1003-2(월산파크빌),광주광역시 남구 금화로422번길 20,,,2013-05-31,신축다세대매입임대,57,57.9782,3,건설(매입)
D00474,광주광역시 남구 월산동 1003-2(월산파크빌),광주광역시 남구 금화로422번길 20,,,2013-05-31,신축다세대매입임대,58,58.7902,6,건설(매입)
D00475,광주광역시 북구 본촌동 2864(대승빌),광주광역시 북구 본촌택지로 37,,,2013-06-10,신축다세대매입임대,52,52.65,3,건설(매입)
D00475,광주광역시 북구 본촌동 2864(대승빌),광주광역시 북구 본촌택지로 37,,,2013-06-10,신축다세대매입임대,53,53.25,1,건설(매입)
D00475,광주광역시 북구 본촌동 2864(대승빌),광주광역시 북구 본촌택지로 37,,,2013-06-10,신축다세대매입임대,56,56.52,9,건설(매입)
D00475,광주광역시 북구 본촌동 2864(대승빌),광주광역시 북구 본촌택지로 37,,,2013-06-10,신축다세대매입임대,59,59.33,3,건설(매입)
D00476,광주광역시 북구 본촌동 3044(에코빌 1동),광주광역시 북구 상촌로43번길 51,,,2013-06-21,공공분양,59C,59.96,2,건설(매입)
D00476,광주광역시 북구 본촌동 3044(에코빌 1동),광주광역시 북구 상촌로43번길 51,,,2013-06-21,신축다세대매입임대,59A,59.05,3,건설(매입)
D00476,광주광역시 북구 본촌동 3044(에코빌 1동),광주광역시 북구 상촌로43번길 51,,,2013-06-21,신축다세대매입임대,59B,59.34,6,건설(매입)
D00476,광주광역시 북구 본촌동 3044(에코빌 1동),광주광역시 북구 상촌로43번길 51,,,2013-06-21,신축다세대매입임대,59C,59.96,10,건설(매입)
D00477,광주광역시 북구 본촌동 3044-1(에코빌 2동),광주광역시 북구 상촌로43번길 55,,,2013-06-21,공공분양,59A,59.05,1,건설(매입)
D00477,광주광역시 북구 본촌동 3044-1(에코빌 2동),광주광역시 북구 상촌로43번길 55,,,2013-06-21,공공분양,59B,59.34,1,건설(매입)
D00477,광주광역시 북구 본촌동 3044-1(에코빌 2동),광주광역시 북구 상촌로43번길 55,,,2013-06-21,공공분양,59C,59.96,1,건설(매입)
D00477,광주광역시 북구 본촌동 3044-1(에코빌 2동),광주광역시 북구 상촌로43번길 55,,,2013-06-21,신축다세대매입임대,59A,59.05,2,건설(매입)
D00477,광주광역시 북구 본촌동 3044-1(에코빌 2동),광주광역시 북구 상촌로43번길 55,,,2013-06-21,신축다세대매입임대,59B,59.34,5,건설(매입)
D00477,광주광역시 북구 본촌동 3044-1(에코빌 2동),광주광역시 북구 상촌로43번길 55,,,2013-06-21,신축다세대매입임대,59C,59.96,11,건설(매입)
D00478,광주광역시 북구 양산동 702(도현세레나데2),광주광역시 북구 상촌로43번길 14,,,2013-06-21,신축다세대매입임대,49,49.74,3,건설(매입)
D00478,광주광역시 북구 양산동 702(도현세레나데2),광주광역시 북구 상촌로43번길 14,,,2013-06-21,신축다세대매입임대,58,58.69,6,건설(매입)
D00479,평화드리움,전북특별자치도 전주시 완산구 맏내로 157-13,평화드리움A동 (157-9 평화드리움B동),2013-06-04,2013-07-18,공공분양,49B,49.233,1,건설(매입)
D00479,평화드리움,전북특별자치도 전주시 완산구 맏내로 157-13,평화드리움A동 (157-9 평화드리움B동),2013-06-04,2013-07-18,공공임대(10년),58B,58.6285,1,건설(매입)
D00479,평화드리움,전북특별자치도 전주시 완산구 맏내로 157-13,평화드리움A동 (157-9 평화드리움B동),2013-06-04,2013-07-18,신축다세대매입임대,49A,49.233,3,건설(매입)
D00479,평화드리움,전북특별자치도 전주시 완산구 맏내로 157-13,평화드리움A동 (157-9 평화드리움B동),2013-06-04,2013-07-18,신축다세대매입임대,49B,49.233,7,건설(매입)
D00479,평화드리움,전북특별자치도 전주시 완산구 맏내로 157-13,평화드리움A동 (157-9 평화드리움B동),2013-06-04,2013-07-18,신축다세대매입임대,58A,58.6285,16,건설(매입)
D00479,평화드리움,전북특별자치도 전주시 완산구 맏내로 157-13,평화드리움A동 (157-9 평화드리움B동),2013-06-04,2013-07-18,신축다세대매입임대,58B,58.6285,15,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공분양,52A,52.4164,4,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공분양,52B,52.5138,4,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공분양,52C,52.5114,2,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공분양,52D,52.5748,3,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공분양,52E,52.4164,1,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공분양,52F,52.4164,2,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공임대(10년),52A,52.4164,1,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,공공임대(10년),52D,52.5748,1,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,신축다세대매입임대,52A,52.4164,3,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,신축다세대매입임대,52C,52.5114,2,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,신축다세대매입임대,52D,52.5748,2,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,신축다세대매입임대,52E,52.4164,1,건설(매입)
D00480,화북(2) 오현부웅,제주특별자치도 제주시 거로서길,"17(화북이동, 오현부웅)",2023-08-19,2013-12-05,신축다세대매입임대,52F,52.4164,2,건설(매입)
D00481,대전서구(올리브하우스-201309),"대전광역시 서구 도산로321번길 11(가장동,올리브하우스)",올리브하우스,2012-09-14,2012-12-30,공공분양,46.03,46.03,3,건설(매입)
D00481,대전서구(올리브하우스-201309),"대전광역시 서구 도산로321번길 11(가장동,올리브하우스)",올리브하우스,2012-09-14,2012-12-30,신축다세대매입임대,46.03,46.03,9,건설(매입)
D00481,대전서구(올리브하우스-201309),"대전광역시 서구 도산로321번길 11(가장동,올리브하우스)",올리브하우스,2012-09-14,2012-12-30,신축다세대매입임대,56.22,56.22,4,건설(매입)
D00482,대전서구(포도힐4-201309),"대전광역시 서구 도마로63번길 34(변동,포도힐스4)",포도힐4,2013-02-18,2013-06-28,공공분양,51.4,51.4,1,건설(매입)
D00482,대전서구(포도힐4-201309),"대전광역시 서구 도마로63번길 34(변동,포도힐스4)",포도힐4,2013-02-18,2013-06-28,공공분양,56.53,56.53,1,건설(매입)
D00482,대전서구(포도힐4-201309),"대전광역시 서구 도마로63번길 34(변동,포도힐스4)",포도힐4,2013-02-18,2013-06-28,신축다세대매입임대,51.07,51.07,4,건설(매입)
D00482,대전서구(포도힐4-201309),"대전광역시 서구 도마로63번길 34(변동,포도힐스4)",포도힐4,2013-02-18,2013-06-28,신축다세대매입임대,51.4,51.4,7,건설(매입)
D00482,대전서구(포도힐4-201309),"대전광역시 서구 도마로63번길 34(변동,포도힐스4)",포도힐4,2013-02-18,2013-06-28,신축다세대매입임대,51.99,51.99,4,건설(매입)
D00482,대전서구(포도힐4-201309),"대전광역시 서구 도마로63번길 34(변동,포도힐스4)",포도힐4,2013-02-18,2013-06-28,신축다세대매입임대,56.53,56.53,3,건설(매입)
D00482,대전서구(포도힐4-201309),"대전광역시 서구 도마로63번길 34(변동,포도힐스4)",포도힐4,2013-02-18,2013-06-28,신축다세대매입임대,56.87,56.87,8,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,공공분양,46.73,46.73,1,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,공공분양,47.38,47.38,1,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,공공분양,56.67,56.67,1,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,신축다세대매입임대,46.57,46.57,4,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,신축다세대매입임대,46.61,46.61,4,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,신축다세대매입임대,46.73,46.73,3,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,신축다세대매입임대,47.17,47.17,4,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,신축다세대매입임대,47.38,47.38,3,건설(매입)
D00483,대전서구(포도힐5-201309),"대전광역시 서구 도마로63번길 30(변동,포도힐스5)",포도힐5,2013-01-18,2013-06-28,신축다세대매입임대,56.67,56.67,3,건설(매입)
D00484,대전대덕구(행복한집-201309),"대전광역시 대덕구 비래동로39번길 43(비래동,행복한집)",행복한집,2013-01-22,2013-06-28,공공분양,56.74,56.74,18,건설(매입)
D00484,대전대덕구(행복한집-201309),"대전광역시 대덕구 비래동로39번길 43(비래동,행복한집)",행복한집,2013-01-22,2013-06-28,신축다세대매입임대,56.74,56.74,10,건설(매입)
D00485,대전대덕구(나노빌2-201309),"대전광역시 대덕구 동춘당로15번길 27(송촌동,나노빌II)",나노빌2,2013-04-10,2013-06-28,공공분양,57.66,57.66,1,건설(매입)
D00485,대전대덕구(나노빌2-201309),"대전광역시 대덕구 동춘당로15번길 27(송촌동,나노빌II)",나노빌2,2013-04-10,2013-06-28,공공분양,57.71,57.71,2,건설(매입)
D00485,대전대덕구(나노빌2-201309),"대전광역시 대덕구 동춘당로15번길 27(송촌동,나노빌II)",나노빌2,2013-04-10,2013-06-28,공공분양,57.72,57.72,1,건설(매입)
D00485,대전대덕구(나노빌2-201309),"대전광역시 대덕구 동춘당로15번길 27(송촌동,나노빌II)",나노빌2,2013-04-10,2013-06-28,신축다세대매입임대,57.66,57.66,3,건설(매입)
D00485,대전대덕구(나노빌2-201309),"대전광역시 대덕구 동춘당로15번길 27(송촌동,나노빌II)",나노빌2,2013-04-10,2013-06-28,신축다세대매입임대,57.71,57.71,2,건설(매입)
D00485,대전대덕구(나노빌2-201309),"대전광역시 대덕구 동춘당로15번길 27(송촌동,나노빌II)",나노빌2,2013-04-10,2013-06-28,신축다세대매입임대,57.72,57.72,3,건설(매입)
D00485,대전대덕구(나노빌2-201309),"대전광역시 대덕구 동춘당로15번길 27(송촌동,나노빌II)",나노빌2,2013-04-10,2013-06-28,신축다세대매입임대,58.23,58.23,4,건설(매입)
D00486,대전대덕구(덕성빌라1-2013),"대전광역시 대덕구 덕암로153번길 32(덕암동,덕성빌라)",(구 덕암동 72-29) 덕성빌라1,2013-05-16,2013-06-29,신축다세대매입임대,49.48A,49.4827,4,건설(매입)
D00486,대전대덕구(덕성빌라1-2013),"대전광역시 대덕구 덕암로153번길 32(덕암동,덕성빌라)",(구 덕암동 72-29) 덕성빌라1,2013-05-16,2013-06-29,신축다세대매입임대,49.48B,49.4827,4,건설(매입)
D00486,대전대덕구(덕성빌라1-2013),"대전광역시 대덕구 덕암로153번길 32(덕암동,덕성빌라)",(구 덕암동 72-29) 덕성빌라1,2013-05-16,2013-06-29,신축다세대매입임대,59.08,59.0817,2,건설(매입)
D00487,대전대덕구(덕성빌라2-201309),"대전광역시 대덕구 덕암로153번길 34(덕암동,덕성빌라)",덕성빌라2,2013-05-16,2013-06-29,신축다세대매입임대,49.48A,49.4827,4,건설(매입)
D00487,대전대덕구(덕성빌라2-201309),"대전광역시 대덕구 덕암로153번길 34(덕암동,덕성빌라)",덕성빌라2,2013-05-16,2013-06-29,신축다세대매입임대,49.48B,49.4827,4,건설(매입)
D00487,대전대덕구(덕성빌라2-201309),"대전광역시 대덕구 덕암로153번길 34(덕암동,덕성빌라)",덕성빌라2,2013-05-16,2013-06-29,신축다세대매입임대,59.08,59.0817,2,건설(매입)
D00488,대전대덕구(덕성빌라3-201309),"대전광역시 대덕구 덕암로153번길 36(덕암동,덕성빌라)",덕성빌라3,2013-05-16,2013-06-29,신축다세대매입임대,49.48A,49.4827,4,건설(매입)
D00488,대전대덕구(덕성빌라3-201309),"대전광역시 대덕구 덕암로153번길 36(덕암동,덕성빌라)",덕성빌라3,2013-05-16,2013-06-29,신축다세대매입임대,49.48B,49.4827,4,건설(매입)
D00488,대전대덕구(덕성빌라3-201309),"대전광역시 대덕구 덕암로153번길 36(덕암동,덕성빌라)",덕성빌라3,2013-05-16,2013-06-29,신축다세대매입임대,59.08,59.0817,2,건설(매입)
D00489,대전유성구(은하수빌-201309),"대전광역시 유성구 교촌로6번길 51-12(교촌동,은하수빌)",은하수빌,2013-04-23,2013-06-28,공공분양,49.46,49.46,1,건설(매입)
D00489,대전유성구(은하수빌-201309),"대전광역시 유성구 교촌로6번길 51-12(교촌동,은하수빌)",은하수빌,2013-04-23,2013-06-28,공공분양,56.7,56.7,2,건설(매입)
D00489,대전유성구(은하수빌-201309),"대전광역시 유성구 교촌로6번길 51-12(교촌동,은하수빌)",은하수빌,2013-04-23,2013-06-28,신축다세대매입임대,49.46,49.46,5,건설(매입)
D00489,대전유성구(은하수빌-201309),"대전광역시 유성구 교촌로6번길 51-12(교촌동,은하수빌)",은하수빌,2013-04-23,2013-06-28,신축다세대매입임대,55.05,55.05,1,건설(매입)
D00489,대전유성구(은하수빌-201309),"대전광역시 유성구 교촌로6번길 51-12(교촌동,은하수빌)",은하수빌,2013-04-23,2013-06-28,신축다세대매입임대,56.7,56.7,4,건설(매입)
D00489,대전유성구(은하수빌-201309),"대전광역시 유성구 교촌로6번길 51-12(교촌동,은하수빌)",은하수빌,2013-04-23,2013-06-28,신축다세대매입임대,57.3,57.3,2,건설(매입)
D00490,남중노블빌,전북특별자치도 익산시 동서로21길 23-1(남중동),(남중노블빌),2013-06-21,2013-11-30,공공분양,46,46.23,1,건설(매입)
